SampleSize,100,100,100,100,100,1000,1000,1000,1000,1000
NoiseLevel,0.00,0.05,0.10,0.15,0.20,0.00,0.05,0.10,0.15,0.20
EquationName,,,,,,,,,,
FeynmanICh6Eq20a,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
FeynmanICh6Eq20,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
FeynmanICh6Eq20b,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
FeynmanICh9Eq18,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
FeynmanICh15Eq3t,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
FeynmanICh15Eq3x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FeynmanICh29Eq16,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
FeynmanICh30Eq3,4.0,6.0,4.0,3.0,4.0,10.0,10.0,10.0,10.0,10.0
FeynmanICh32Eq17,8.0,8.0,9.0,9.0,9.0,6.0,6.0,6.0,6.0,6.0
FeynmanICh34Eq14,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
FeynmanICh37Eq4,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
FeynmanICh39Eq22,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
FeynmanICh40Eq1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FeynmanICh41Eq16,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
FeynmanICh44Eq4,5.0,6.0,5.0,7.0,5.0,10.0,10.0,10.0,10.0,10.0
FeynmanICh50Eq26,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
FeynmanIICh6Eq15a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FeynmanIICh6Eq15b,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
FeynmanIICh11Eq17,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
FeynmanIICh11Eq20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FeynmanIICh11Eq27,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
FeynmanIICh11Eq28,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
FeynmanIICh13Eq23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FeynmanIICh13Eq34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FeynmanIICh24Eq17,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
FeynmanIICh35Eq18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FeynmanIICh35Eq21,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
FeynmanIICh36Eq38,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
FeynmanIIICh4Eq33,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
FeynmanIIICh9Eq52,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
FeynmanIIICh10Eq19,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
FeynmanIIICh21Eq20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FeynmanBonus1,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0
FeynmanBonus2,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
FeynmanBonus3,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
FeynmanBonus4,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
FeynmanBonus5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
FeynmanBonus6,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
FeynmanBonus7,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
FeynmanBonus9,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
FeynmanBonus10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
FeynmanBonus11,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
FeynmanBonus12,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
FeynmanBonus13,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
FeynmanBonus14,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
FeynmanBonus15,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
FeynmanBonus16,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
FeynmanBonus17,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
FeynmanBonus19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FeynmanBonus20,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
